n,"interleaves","interleaf"
n,"intermezzi","intermezzo"
n,"interreges","interrex"
n,"interregna","interregnum"
n,"intimae","intima"
n,"involucella","involucellum"
n,"involucra","involucre"
n,"involucra","involucrum"
n,"irides","iris"
n,"irs","irs"
n,"is","is"
n,"ischia","ischium"
n,"isthmi","isthmus"
n,"jackeroos","jackaroo"
n,"jackeroos","jackeroo"
n,"jackfishes","jackfish"
n,"jackknives","jackknife"
n,"jacks-in-the-box","jack-in-the-box"
n,"jambeaux","jambeau"
n,"jellyfishes","jellyfish"
n,"jewelfishes","jewelfish"
n,"jewfishes","jewfish"
n,"jingoes","jingo"
n,"jinn","jinni"
n,"joes","jo"
n,"joes","joe"
n,"judge_advocates_general","judge_advocate_general"
n,"jura","jus"
n,"kaddishim","kaddish"
n,"kalmuck","kalmuc"
n,"kalmucks","kalmuc"
n,"kalmucks","kalmuck"
n,"katabases","katabasis"
n,"keeshonden","keeshond"
n,"kibbutzim","kibbutz"
n,"killifishes","killifish"
n,"kingfishes","kingfish"
n,"kings-of-arms","king-of-arms"
n,"knights_bachelor","knight_bachelor"
n,"knights_bachelors","knight_bachelor"
n,"knights_templar","knight_templar"
n,"knights_templars","knight_templar"
n,"knives","knife"
n,"kohlrabies","kohlrabi"
n,"kronen","krone"
n,"kroner","krone"
n,"kronur","krona"
n,"krooni","kroon"
n,"kylikes","kylix"
n,"labara","labarum"
n,"labella","labellum"
n,"labia","labium"
n,"labra","labrum"
n,"lactobacilli","lactobacillus"
n,"lacunae","lacuna"
n,"lacunaria","lacunar"
n,"ladies-in-waiting","lady-in-waiting"
n,"lamellae","lamella"
n,"lamiae","lamia"
n,"laminae","lamina"
n,"lapilli","lapillus"
n,"lapithae","lapith"
n,"larvae","larva"
n,"larynges","larynx"
n,"lassoes","lasso"
n,"lati","lat"
n,"latices","latex"
n,"latifundia","latifundium"
n,"latu","lat"
n,"lavaboes","lavabo"
n,"leaves","leaf"
n,"leaves","leave"
n,"lecythi","lecythus"
n,"leges","lex"
n,"lei","leu"
n,"lemmata","lemma"
n,"lemnisci","lemniscus"
n,"lenes","lenis"
n,"lentigines","lentigo"
n,"leonides","leonid"
n,"lepidoptera","lepidopteran"
n,"leprosaria","leprosarium"
n,"lepta","lepton"
n,"leptocephali","leptocephalus"
n,"leucocytozoa","leucocytozoan"
n,"leva","lev"
n,"librae","libra"
n,"libretti","libretto"
n,"lice","louse"
n,"lieder","lied"
n,"ligulae","ligula"
n,"limbi","limbus"
n,"limina","limen"
n,"limites","limes"
n,"limuli","limulus"
n,"lingoes","lingo"
n,"linguae","lingua"
n,"linguae_francae","lingua_franca"
n,"lionfishes","lionfish"
n,"lipomata","lipoma"
n,"lire","lira"
n,"liriodendra","liriodendron"
n,"lisente","sente"
n,"listente","sente"
n,"litai","lit"
n,"litai","litas"
n,"litu","litas"
n,"lives","life"
n,"lixivia","lixivium"
n,"loaves","loaf"
n,"loci","locus"
n,"loculi","loculus"
n,"loggie","loggia"
n,"logia","logion"
n,"lomenta","lomentum"
n,"longobardi","longobard"
n,"loricae","lorica"
n,"loups-garous","loup-garou"
n,"luba","luba"
n,"lubritoria","lubritorium"
n,"lumbus","lumbi"
n,"lumina","lumen"
n,"lumpfishes","lumpfish"
n,"lungfishes","lungfish"
n,"lunulae","lunula"
n,"lures","lur"
n,"lures","lure"
n,"lustra","lustre"
n,"lyings-in","lying-in"
n,"lymphangitides","lymphangitis"
n,"lymphomata","lymphoma"
n,"lymphopoieses","lymphopoiesis"
n,"lyses","lysis"
n,"lyttae","lytta"
n,"maare","maar"
n,"macaronies","macaroni"
n,"maccaronies","maccaroni"
n,"machzorim","machzor"
n,"macronuclei","macronucleus"
n,"macrosporangia","macrosporangium"
n,"maculae","macula"
n,"madornos","madrono"
n,"maestri","maestro"
n,"mafiosi","mafioso"
n,"magi","magus"
n,"magmata","magma"
n,"magnificoes","magnifico"
n,"mahzorim","mahzor"
n,"major-axes","major_axis"
n,"major_axes","major_axis"
n,"makuta","likuta"
n,"mallei","malleus"
n,"malleoli","malleolus"
n,"maloti","loti"
n,"mamillae","mamilla"
n,"mammae","mamma"
n,"mammillae","mammilla"
n,"mandingoes","mandingo"
n,"mangoes","mango"
n,"manifestoes","manifesto"
n,"manteaux","manteau"
n,"mantes","mantis"
n,"manubria","manubrium"
n,"marchese","marchesa"
n,"marchesi","marchese"
n,"maremme","maremma"
n,"markkaa","markka"
n,"marsupia","marsupium"
n,"marvels-of-peru","marvel-of-peru"
n,"mass_media","mass_medium"
n,"masses","mass"
n,"masses","masse"
n,"masters-at-arms","master-at-arms"
n,"matrices","matrix"
n,"matzoth","matzo"
n,"mausolea","mausoleum"
n,"maxillae","maxilla"
n,"maxima","maximum"
n,"media","medium"
n,"mediae","media"
n,"mediastina","mediastinum"
n,"medullae","medulla"
n,"medullae_oblongatae","medulla_oblongata"
n,"medusae","medusa"
n,"megara","megaron"
n,"megasporangia","megasporangium"
n,"megilloth","megillah"
n,"meioses","meiosis"
n,"melanomata","melanoma"
n,"melismata","melisma"
n,"mementoes","memento"
n,"memoranda","memorandum"
n,"men","man"
n,"men-at-arms","man-at-arms"
n,"men-o'-war","man-of-war"
n,"men-of-war","man-of-war"
n,"men_of_letters","man_of_letters"
n,"menisci","meniscus"
n,"menservants","manservant"
n,"menstrua","menstruum"
n,"mesdames","madame"
n,"mesdemoiselles","mademoiselle"
n,"mesentera","mesenteron"
n,"mesothoraces","mesothorax"
n,"messeigneurs","monseigneur"
n,"messieurs","monsieur"
n,"mestizoes","mestizo"
n,"metacarpi","metacarpus"
n,"metamorphoses","metamorphosis"
n,"metanephroi","metanephros"
n,"metastases","metastasis"
n,"metatarsi","metatarsus"
n,"metatheses","metathesis"
n,"metathoraces","metathorax"
n,"metazoa","metazoan"
n,"metempsychoses","metempsychosis"
n,"metencephala","metencephalon"
n,"mezuzoth","mezuzah"
n,"miasmata","miasma"
n,"mice","mouse"
n,"microanalyses","microanalysis"
n,"micrococci","micrococcus"
n,"micronuclei","micronucleus"
n,"microsporangia","microsporangium"
n,"midrashim","midrash"
n,"midwives","midwife"
n,"milia","milium"
n,"milieux","milieu"
n,"militated_against","militate_against"
n,"milkfishes","milkfish"
n,"millennia","millennium"
n,"minae","mina"
n,"minima","minimum"
n,"ministeria","ministerium"
n,"minutiae","minutia"
n,"minyanim","minyan"
n,"mioses","miosis"
n,"miracidia","miracidium"
n,"miri","mir"
n,"mishnayoth","mishna"
n,"mishnayoth","mishnah"
n,"mitochondria","mitochondrion"
n,"mitzvoth","mitzvah"
n,"modioli","modiolus"
n,"moduli","modulus"
n,"momenta","momentum"
n,"moments_of_truth","moment_of_truth"
n,"momi","momus"
n,"monades","monad"
n,"monades","monas"
n,"monkfishes","monkfish"
n,"monochasia","monochasium"
n,"monopodia","monopodium"
n,"monoptera","monopteron"
n,"monopteroi","monopteros"
n,"monsignori","monsignor"
n,"monts-de-piete","mont-de-piete"
n,"mooncalves","mooncalf"
n,"moonfishes","moonfish"
n,"morae","mora"
n,"moratoria","moratorium"
n,"morceaux","morceau"
n,"morescoes","moresco"
n,"moriscoes","morisco"
n,"morphallaxes","morphallaxis"
n,"morphoses","morphosis"
n,"morses","morse"
n,"morses","mors"
n,"morulae","morula"
n,"mosasauri","mosasaurus"
n,"moshavim","moshav"
n,"moslim","moslem"
n,"moslims","moslem"
n,"mosquitoes","mosquito"
n,"mothers-in-law","mother-in-law"
n,"mothers_superior","mother_superior"
n,"mottoes","motto"
n,"movers_and_shakers","mover_and_shaker"
n,"mucosae","mucosa"
n,"mucrones","mucro"
n,"mudejares","mudejar"
n,"mudfishes","mudfish"
n,"mulattoes","mulatto"
n,"multiparae","multipara"
n,"murices","murex"
n,"muskallunge","muskellunge"
n,"mycelia","mycelium"
n,"mycetomata","mycetoma"
n,"mycobacteria","mycobacterium"
n,"mycorrhizae","mycorrhiza"
n,"myelencephala","myelencephalon"
n,"myiases","myiasis"
n,"myocardia","myocardium"
n,"myofibrillae","myofibrilla"
n,"myomata","myoma"
n,"myoses","myosis"
n,"myrmidones","myrmidon"
n,"mythoi","mythos"
n,"myxomata","myxoma"
n,"naevi","naevus"
n,"naiades","naiad"
n,"naoi","naos"
n,"narcissi","narcissus"
n,"nares","naris"
n,"nasopharynges","nasopharynx"
n,"natatoria","natatorium"
n,"naumachiae","naumachia"
n,"nauplii","nauplius"
n,"nautili","nautilus"
n,"navahoes","navaho"
n,"navajoes","navajo"
n,"nebulae","nebula"
n,"necropoleis","necropolis"
n,"needlefishes","needlefish"
n,"negrilloes","negrillo"
n,"negritoes","negrito"
n,"negroes","negro"
n,"nemeses","nemesis"
n,"nephridia","nephridium"
n,"nereides","nereid"
n,"neurohypophyses","neurohypophysis"
n,"neuromata","neuroma"
n,"neuroptera","neuropteron"
n,"neuroses","neurosis"
n,"nevi","nevus"
n,"nibelungen","nibelung"
n,"nidi","nidus"
n,"nielli","niello"
n,"nilgai","nilgai"
n,"nimbi","nimbus"
n,"nimbostrati","nimbostratus"
n,"noctilucae","noctiluca"
n,"nodi","nodus"
n,"noes","no"
n,"nomina","nomen"
n,"nota","notum"
n,"noumena","noumenon"
n,"novae","nova"
n,"novelle","novella"
n,"novenae","novena"
n,"nubeculae","nubecula"
n,"nucelli","nucellus"
n,"nuchae","nucha"
n,"nuclei","nucleus"
n,"nucleoli","nucleolus"
n,"nulliparae","nullipara"
n,"numbfishes","numbfish"
n,"numina","numen"
n,"nymphae","nympha"
n,"oarfishes","oarfish"
n,"oases","oasis"
n,"obeli","obelus"
n,"objets_d'art","objet_d'art"
n,"obligati","obligato"
n,"oboli","obolus"
n,"occipita","occiput"
n,"oceanaria","oceanarium"
n,"oceanides","oceanid"
n,"ocelli","ocellus"
n,"ochreae","ochrea"
n,"ocreae","ochrea"
n,"ocreae","ocrea"
n,"octahedra","octahedron"
n,"octopi","octopus"
n,"oculi","oculus"
n,"odea","odeum"
n,"oedemata","edema"
n,"oedemata","oedema"
n,"oesophagi","esophagus"
n,"oesophagi","oesophagus"
n,"oldwives","oldwife"
n,"olea","oleum"
n,"omasa","omasum"
n,"omayyades","omayyad"
n,"omenta","omentum"
n,"ommatidia","ommatidium"
n,"ommiades","ommiad"
n,"onagri","onager"
n,"oogonia","oogonium"
n,"oothecae","ootheca"
n,"operas_seria","opera_seria"
n,"opercula","operculum"
n,"optic_axes","optic_axis"
n,"optima","optimum"
n,"ora","os"
n,"organa","organon"
n,"organa","organum"
n,"organums","organa"
n,"organums","organum"
n,"orthoptera","orthopteron"
n,"osar","os"
n,"oscula","osculum"
n,"ossa","os"
n,"osteomata","osteoma"
n,"ostia","ostium"
n,"ottomans","othman"
n,"ottomans","ottoman"
n,"ova","ovum"
n,"ovoli","ovolo"
n,"ovotestes","ovotestis"
n,"oxen","ox"
n,"oxymora","oxymoron"
n,"paddlefishes","paddlefish"
n,"paise","paisa"
n,"paleae","palea"
n,"palestrae","palestra"
n,"palingeneses","palingenesis"
n,"pallia","pallium"
n,"palmettoes","palmetto"
n,"palpi","palpus"
n,"pancratia","pancratium"
n,"panettoni","panettone"
n,"paparazzi","paparazzo"
n,"paperknives","paperknife"
n,"papillae","papilla"
n,"papillomata","papilloma"
n,"pappi","pappus"
n,"papulae","papula"
n,"papyri","papyrus"
n,"parabases","parabasis"
n,"paraleipses","paraleipsis"
n,"paraleipses","paralipsis"
n,"paralyses","paralysis"
n,"paramecia","paramecium"
n,"paramenta","parament"
n,"paraphyses","paraphysis"
n,"parapodia","parapodium"
n,"parapraxes","parapraxis"
n,"paraselenae","paraselene"
n,"parashoth","parashah"
n,"parasyntheta","parasyntheton"
n,"parazoa","parazoan"
n,"parentheses","parenthesis"
n,"parerga","parergon"
n,"parhelia","parhelion"
n,"parietes","paries"
n,"paris-mutuels","pari-mutuel"
n,"parrotfishes","parrotfish"
n,"parulides","parulis"
n,"pasos_dobles","paso_doble"
n,"passers-by","passer-by"
n,"pastorali","pastorale"
n,"patagia","patagium"
n,"patellae","patella"
n,"patinae","patina"
n,"patresfamilias","paterfamilias"
n,"pease","pea"
n,"peccadilloes","peccadillo"
n,"pectines","pecten"
n,"pedaloes","pedalo"
n,"pedes","pes"
n,"pekingese","pekinese"
n,"pelves","pelvis"
n,"pence","penny"
n,"penes","penis"
n,"penetralium","penetralia"
n,"penicillia","penicillium"
n,"penknives","penknife"
n,"pennae","penna"
n,"pennia","penni"
n,"pentahedra","pentahedron"
n,"pentimenti","pentimento"
n,"penumbrae","penumbra"
n,"pepla","peplum"
n,"pericardia","pericardium"
n,"perichondria","perichondrium"
n,"pericrania","pericranium"
n,"peridia","peridium"
n,"perigonia","perigonium"
n,"perihelia","perihelion"
n,"perinea","perineum"
n,"perinephria","perinephrium"
n,"perionychia","perionychium"
n,"periostea","periosteum"
n,"periphrases","periphrasis"
n,"peristalses","peristalsis"
n,"perithecia","perithecium"
n,"peritonea","peritoneum"
n,"personae","persona"
n,"petechiae","petechia"
n,"pfennige","pfennig"
n,"phalanges","phalange"
n,"phalanges","phalanx"
n,"phalli","phallus"
n,"pharynges","pharynx"
n,"phenomena","phenomenon"
n,"phi-phenomena","phi-phenomenon"
n,"philodendra","philodendron"
n,"phlyctenae","phlyctaena"
n,"phlyctenae","phlyctena"
n,"phyla","phylum"
n,"phylae","phyle"
n,"phyllotaxes","phyllotaxis"
n,"phylloxerae","phylloxera"
n,"phylogeneses","phylogenesis"
n,"pieds-a-terre","pied-a-terre"
n,"pigfishes","pigfish"
n,"pilea","pileum"
n,"pilei","pileus"
n,"pineta","pinetum"
n,"pinfishes","pinfish"
n,"pinkoes","pinko"
n,"pinnae","pinna"
n,"pinnulae","pinnula"
n,"pipefishes","pipefish"
n,"pirogi","pirog"
n,"piscinae","piscina"
n,"pithecanthropi","pithecanthropus"
n,"pithoi","pithos"
n,"placeboes","placebo"
n,"placentae","placenta"
n,"planetaria","planetarium"
n,"planulae","planula"
n,"plasmodesmata","plasmodesma"
n,"plasmodia","plasmodium"
n,"plateaux","plateau"
n,"plectra","plectron"
n,"plectra","plectrum"
n,"plena","plenum"
n,"pleura","pleuron"
n,"pleurae","pleura"
n,"plicae","plica"
n,"ploughmen","ploughman"
n,"ploughmen","plowman"
n,"pneumobacilli","pneumobacillus"
n,"pneumococci","pneumococcus"
n,"pocketknives","pocketknife"
n,"podetia","podetium"
n,"podia","podium"
n,"poleis","polis"
n,"pollices","pollex"
n,"pollinia","pollinium"
n,"polychasia","polychasium"
n,"polyhedra","polyhedron"
n,"polyparia","polyparium"
n,"polypi","polypus"
n,"polyzoa","polyzoan"
n,"polyzoaria","polyzoarium"
n,"pontes","pons"
n,"pontifices","pontifex"
n,"portamenti","portamento"
n,"porticoes","portico"
n,"portmanteaux","portmanteau"
n,"postliminia","postliminium"
n,"potatoes","potato"
n,"praenomina","praenomen"
n,"praxes","praxis"
n,"predelle","predella"
n,"premaxillae","premaxilla"
n,"prenomina","prenomen"
n,"prese","presa"
n,"primi","primo"
n,"primigravidae","primigravida"
n,"primiparae","primipara"
n,"primordia","primordium"
n,"principia","principium"
n,"proboscides","proboscis"
n,"proces-verbaux","proces-verbal"
n,"proglottides","proglottid"
n,"proglottides","proglottis"
n,"prognoses","prognosis"
n,"prolegomena","prolegomenon"
n,"prolepses","prolepsis"
n,"promycelia","promycelium"
n,"pronephra","pronephros"
n,"pronephroi","pronephros"
n,"pronuclei","pronucleus"
n,"propositi","propositus"
n,"proptoses","proptosis"
n,"propyla","propylon"
n,"propylaea","propylaeum"
n,"proscenia","proscenium"
n,"prosencephala","prosencephalon"
n,"prostheses","prosthesis"
n,"prostomia","prostomium"
n,"protases","protasis"
n,"prothalamia","prothalamion"
n,"prothalamia","prothalamium"
n,"prothalli","prothallus"
n,"prothallia","prothallium"
n,"prothoraces","prothorax"
n,"protonemata","protonema"
n,"protozoa","protozoan"
n,"proventriculi","proventriculus"
n,"provisoes","proviso"
n,"prytanea","prytaneum"
n,"psalteria","psalterium"
n,"pseudopodia","pseudopodium"
n,"psychoneuroses","psychoneurosis"
n,"psychoses","psychosis"
n,"pterygia","pterygium"
n,"pterylae","pteryla"
n,"ptoses","ptosis"
n,"pubes","pubis"
n,"pudenda","pudendum"
n,"puli","pul"
n,"pulvilli","pulvillus"
n,"pulvini","pulvinus"
n,"punchinelloes","punchinello"
n,"pupae","pupa"
n,"puparia","puparium"
n,"putamina","putamen"
n,"putti","putto"
n,"pycnidia","pycnidium"
n,"pygidia","pygidium"
n,"pylori","pylorus"
n,"pyxides","pyxis"
n,"pyxidia","pyxidium"
n,"qaddishim","qaddish"
n,"quadrennia","quadrennium"
n,"quadrigae","quadriga"
n,"qualia","quale"
n,"quanta","quantum"
n,"quarterstaves","quarterstaff"
n,"quezales","quezal"
n,"quinquennia","quinquennium"
n,"quizzes","quiz"
n,"rabatos","rabato"
n,"rabatos","rebato"
n,"rabbitfishes","rabbitfish"
n,"rachides","rhachis"
n,"radices","radix"
n,"radii","radius"
n,"radulae","radula"
n,"ramenta","ramentum"
n,"rami","ramus"
n,"ranulae","ranula"
n,"ranunculi","ranunculus"
n,"raphae","raphe"
n,"raphides","raphide"
n,"raphides","raphis"
n,"ratfishes","ratfish"
n,"reales","real"
n,"rearmice","rearmouse"
n,"recta","rectum"
n,"recti","rectus"
n,"rectrices","rectrix"
n,"redfishes","redfish"
n,"rediae","redia"
n,"referenda","referendum"
n,"refugia","refugium"
n,"reguli","regulus"
n,"reis","real"
n,"relata","relatum"
n,"remiges","remex"
n,"reremice","rearmouse"
n,"reremice","reremouse"
n,"reseaux","reseau"
n,"residua","residuum"
n,"responsa","responsum"
n,"retia","rete"
n,"retiarii","retiarius"
n,"reticula","reticulum"
n,"retinacula","retinaculum"
n,"retinae","retina"
n,"rhabdomyomata","rhabdomyoma"
n,"rhachides","rhachis"
n,"rhachises","rachis"
n,"rhachises","rhachis"
n,"rhinencephala","rhinencephalon"
n,"rhizobia","rhizobium"
n,"rhombi","rhombus"
n,"rhonchi","rhonchus"
n,"rhyta","rhyton"
n,"ribbonfishes","ribbonfish"
n,"ricercacari","ricercare"
n,"ricercari","ricercare"
n,"rickettsiae","rickettsia"
n,"rilievi","rilievo"
n,"rimae","rima"
n,"robes-de-chambre","robe-de-chambre"
n,"rockfishes","rockfish"
n,"roma","rom"
n,"romans-fleuves","roman-fleuve"
n,"rondeaux","rondeau"
n,"rosaria","rosarium"
n,"rosefishes","rosefish"
n,"rostella","rostellum"
n,"rostra","rostrum"
n,"rouleaux","rouleau"
n,"rugae","ruga"
n,"rumina","rumen"
n,"runners-up","runner-up"
n,"sacra","sacrum"
n,"sacraria","sacrarium"
n,"saguaros","saguaro"
n,"saguaros","sahuaro"
n,"sailfishes","sailfish"
n,"salespeople","salesperson"
n,"salmonellae","salmonella"
n,"salpae","salpa"
n,"salpinges","salpinx"
n,"saltarelli","saltarello"
n,"salvoes","salvo"
n,"sancta","sanctum"
n,"sanitaria","sanitarium"
n,"santimi","santims"
n,"saphenae","saphena"
n,"sarcophagi","sarcophagus"
n,"sartorii","sartorius"
n,"sassanidae","sassanid"
n,"sawfishes","sawfish"
n,"scaldfishes","scaldfish"
n,"scaleni","scalenus"
n,"scapulae","scapula"
n,"scarabaei","scarabaeus"
n,"scarves","scarf"
n,"schatchonim","schatchen"
n,"schatchonim","shadchan"
n,"schemata","schema"
n,"scherzandi","scherzando"
n,"scherzi","scherzo"
n,"schmoes","schmo"
n,"scholia","scholium"
n,"schuln","schul"
n,"schutzstaffeln","schutzstaffel"
n,"scirrhi","scirrhus"
n,"scleromata","scleroma"
n,"scleroses","sclerosis"
n,"sclerotia","sclerotium"
n,"scoleces","scolex"
n,"scolices","scolex"
n,"scopulae","scopula"
n,"scoriae","scoria"
n,"scotomata","scotoma"
n,"scriptoria","scriptorium"
n,"scrota","scrotum"
n,"scudi","scudo"
n,"scuta","scutum"
n,"scutella","scutellum"
n,"scyphi","scyphus"
n,"scyphistomae","scyphistoma"
n,"scyphozoa","scyphozoan"
n,"secondi","secondo"
n,"secretaries-general","secretary-general"
n,"segni","segno"
n,"seleucidae","seleucid"
n,"selves","self"
n,"senores","senor"
n,"sensilla","sensillum"
n,"senti","sent"
n,"senussis","senusi"
n,"senussis","senussi"
n,"separatrices","separatrix"
n,"sephardim","sephardi"
n,"septa","septum"
n,"septaria","septarium"
n,"septennia","septennium"
n,"sequelae","sequela"
n,"sequestra","sequestrum"
n,"sera","serum"
n,"seraphim","seraph"
n,"sestertia","sestertium"
n,"setae","seta"
n,"sgraffiti","sgraffito"
n,"shabbasim","shabbas"
n,"shabbatim","shabbat"
n,"shackoes","shacko"
n,"shadchanim","shadchan"
n,"shadchans","schatchen"
n,"shadchans","shadchan"
n,"shakoes","shako"
n,"shammosim","shammas"
n,"shammosim","shammes"
n,"sheatfishes","sheatfish"
n,"sheaves","sheaf"
n,"shellfishes","shellfish"
n,"shelves","shelf"
n,"shinleaves","shinleaf"
n,"shittim","shittah"
n,"shmoes","shmo"
n,"shofroth","shofar"
n,"shofroth","shophar"
n,"shophroth","shophar"
n,"shrewmice","shrewmouse"
n,"shuln","shul"
n,"siddurim","siddur"
n,"sigloi","siglos"
n,"signore","signora"
n,"signori","signior"
n,"signori","signore"
n,"signorine","signorina"
n,"siliquae","siliqua"
n,"silvae","silva"
n,"silverfishes","silverfish"
n,"simulacra","simulacrum"
n,"sincipita","sinciput"
n,"sinfonie","sinfonia"
n,"sisters-in-law","sister-in-law"
n,"sistra","sistrum"
n,"situlae","situla"
n,"smalti","smalto"
n,"snaggleteeth","snaggletooth"
n,"snailfishes","snailfish"
n,"snipefishes","snipefish"
n,"socmen","socman"
n,"socmen","sokeman"
n,"sola","solum"
n,"solaria","solarium"
n,"solatia","solatium"
n,"soldi","soldo"
n,"soles","sol"
n,"soles","sole"
n,"solfeggi","solfeggio"
n,"soli","solo"
n,"solidi","solidus"
n,"somata","soma"
n,"sons-in-law","son-in-law"
n,"soprani","soprano"
n,"sordini","sordino"
n,"sori","sorus"
n,"soroses","sorosis"
n,"sovkhozy","sovkhoz"
n,"spadefishes","spadefish"
n,"spadices","spadix"
n,"spearfishes","spearfish"
n,"spectra","spectrum"
n,"specula","speculum"
n,"spermatia","spermatium"
n,"spermatogonia","spermatogonium"
n,"spermatozoa","spermatozoon"
n,"spermogonia","spermogonium"
n,"sphinges","sphinx"
n,"spicae","spica"
n,"spicula","spiculum"
n,"spirilla","spirillum"
n,"splayfeet","splayfoot"
n,"splenii","splenius"
n,"sporangia","sporangium"
n,"sporogonia","sporogonium"
n,"sporozoa","sporozoan"
n,"springhase","springhaas"
n,"spumoni","spumone"
n,"sputa","sputum"
n,"squamae","squama"
n,"squashes","squash"
n,"squillae","squilla"
n,"squirrelfishes","squirrelfish"
n,"squizzes","squiz"
n,"stadia","stadium"
n,"stamina","stamen"
n,"staminodia","staminodium"
n,"stapedes","stapes"
n,"staphylococci","staphylococcus"
n,"staretsy","starets"
n,"starfishes","starfish"
n,"startsy","starets"
n,"stelae","stele"
n,"stemmata","stemma"
n,"stenoses","stenosis"
n,"stepchildren","stepchild"
n,"sterna","sternum"
n,"stigmata","stigma"
n,"stimuli","stimulus"
n,"stipites","stipes"
n,"stirpes","stirps"
n,"stoae","stoa"
n,"stockfishes","stockfish"
n,"stomata","stoma"
n,"stomodaea","stomodaeum"
n,"stomodea","stomodeum"
n,"stonefishes","stonefish"
n,"stotinki","stotinka"
n,"stotkini","stotinka"
n,"strappadoes","strappado"
n,"strata","stratum"
n,"strati","stratus"
n,"stratocumuli","stratocumulus"
n,"street_children","street_child"
n,"streptococci","streptococcus"
n,"stretti","stretto"
n,"striae","stria"
n,"strobili","strobilus"
n,"stromata","stroma"
n,"strumae","struma"
n,"stuccoes","stucco"
n,"styli","stylus"
n,"stylopes","stylops"
n,"stylopodia","stylopodium"
n,"subcortices","subcortex"
n,"subdeliria","subdelirium"
n,"subgenera","subgenus"
n,"subindices","subindex"
n,"submucosae","submucosa"
n,"subphyla","subphylum"
n,"substrasta","substratum"
n,"succedanea","succedaneum"
n,"succubi","succubus"
n,"suckerfishes","suckerfish"
n,"suckfishes","suckfish"
n,"sudaria","sudarium"
n,"sudatoria","sudatorium"
n,"sulci","sulcus"
n,"summae","summa"
n,"sunfishes","sunfish"
n,"supercargoes","supercargo"
n,"superheroes","superhero"
n,"supernovae","supernova"
n,"superstrata","superstratum"
n,"surgeonfishes","surgeonfish"
n,"swamies","swami"
n,"sweetiewives","sweetiewife"
n,"swellfishes","swellfish"
n,"swordfishes","swordfish"
n,"syconia","syconium"
n,"syllabi","syllabus"
n,"syllepses","syllepsis"
n,"symphyses","symphysis"
n,"sympodia","sympodium"
n,"symposia","symposium"
n,"synapses","synapsis"
n,"synarthroses","synarthrosis"
n,"synclinoria","synclinorium"
n,"syncytia","syncytium"
n,"syndesmoses","syndesmosis"
n,"synopses","synopsis"
n,"syntagmata","syntagma"
n,"syntheses","synthesis"
n,"syphilomata","syphiloma"
n,"syringes","syrinx"
n,"syssarcoses","syssarcosis"
n,"tableaux","tableau"
n,"taeniae","taenia"
n,"taeniae","tenia"
n,"tali","talus"
n,"tallaisim","tallith"
n,"tallithes","tallith"
n,"tallitoth","tallith"
n,"tapeta","tapetum"
n,"tarantulae","tarantula"
n,"tarsi","tarsus"
n,"tarsometatarsi","tarsometatarsus"
n,"taxa","taxon"
n,"taxes","tax"
n,"taxes","taxis"
n,"taxies","taxi"
n,"tectrices","tectrix"
n,"teeth","tooth"
n,"tegmina","tegmen"
n,"telae","tela"
n,"telamones","telamon"
n,"telangiectases","telangiectasia"
n,"telangiectases","telangiectasis"
n,"telia","telium"
n,"tempi","tempo"
n,"tenacula","tenaculum"
n,"tenderfeet","tenderfoot"
n,"teniae","tenia"
n,"tenues","tenuis"
n,"teraphim","teraph"
n,"terata","teras"
n,"teredines","teredo"
n,"terga","tergum"
n,"termini","terminus"
n,"terraria","terrarium"
n,"terzetti","terzetto"
n,"tesserae","tessera"
n,"testae","testa"
n,"testes","testis"
n,"testudines","testudo"
n,"tetrahedra","tetrahedron"
n,"tetraskelia","tetraskelion"
n,"thalamencephala","thalamencephalon"
n,"thalami","thalamus"
n,"thalli","thallus"
n,"theatres-in-the-round","theatre-in-the-round"
n,"thecae","theca"
n,"therses","thyrse"
n,"thesauri","thesaurus"
n,"theses","thesis"
n,"thickleaves","thickleaf"
n,"thieves","thief"
n,"tholoi","tholos"
n,"thoraces","thorax"
n,"thrombi","thrombus"
n,"thymi","thymus"
n,"thyrsi","thyrsus"
n,"tibiae","tibia"
n,"tilefishes","tilefish"
n,"tintinnabula","tintinnabulum"
n,"titmice","titmouse"
n,"toadfishes","toadfish"
n,"tobaccoes","tobacco"
n,"tomatoes","tomato"
n,"tomenta","tomentum"
n,"tondi","tondo"
n,"tonneaux","tonneau"
n,"tophi","tophus"
n,"topoi","topos"
n,"tori","torus"
n,"tornadoes","tornado"
n,"torpedoes","torpedo"
n,"torsi","torso"
n,"touracos","touraco"
n,"touracos","turaco"
n,"trabeculae","trabecula"
n,"tracheae","trachea"
n,"traditores","traditor"
n,"tragi","tragus"
n,"trapezia","trapezium"
n,"trapezohedra","trapezohedron"
n,"traumata","trauma"
n,"treponemata","treponema"
n,"trichinae","trichina"
n,"triclinia","triclinium"
n,"triennia","triennium"
n,"triforia","triforium"
n,"triggerfishes","triggerfish"
n,"trihedra","trihedron"
n,"triskelia","triskelion"
n,"trisoctahedra","trisoctahedron"
n,"triumviri","triumvir"
n,"trivia","trivium"
n,"trochleae","trochlea"
n,"tropaeola","tropaeolum"
n,"trous-de-loup","trou-de-loup"
n,"trousseaux","trousseau"
n,"trunkfishes","trunkfish"
n,"trymata","tryma"
n,"tubae","tuba"
n,"turves","turf"
n,"tympana","tympanum"
n,"tyros","tiro"
